time,ego_speed,acceleration_cmd,mode,distance_error,distance,ttc
42.2,25.019261043178204,-0.003374342049202142,follow,0.06861399965271886,47.597505564420025,2471.18004585967
42.3,25.018923608973285,-0.0033535949721972954,follow,0.06719404664227824,47.59557946010221,2515.1428317554996
42.4,25.018588249476064,-0.0033291188184237726,follow,0.06580472499078382,47.59368709920488,2560.417922112076
42.5,25.018255337594223,-0.003301347962214123,follow,0.06444526786594196,47.591828274257274,2607.0089379951387
42.6,25.017925202798,-0.003270676989664622,follow,0.06311493630084897,47.59000274049785,2654.921301409552
42.7,25.017598135099036,-0.0032374641826213185,follow,0.06181301756949864,47.58821022021805,2704.162114474628
42.8,25.017274388680775,-0.003202034700167807,follow,0.06053882368698282,47.586450406708146,2754.740053966
42.9,25.016954185210757,-0.003164683483861324,follow,0.05929169002392598,47.584722967840065,2806.665279181244
43.0,25.01663771686237,-0.0031256779108139766,follow,0.058070974025433486,47.58302754931899,2859.949351400476
43.1,25.01632514907129,-0.0030852602164554714,follow,0.05687605402582108,47.58136377763275,2914.6051634722644
43.2,25.016016623049644,-0.0030436497069832725,follow,0.05570632815115317,47.57973126272562,2970.6468782620273
43.3,25.015712258078945,-0.0030010447797809347,follow,0.05456121330224306,47.57812960042066,3028.0898748840937
43.4,25.015412153600966,-0.002957624768467621,follow,0.053440144211315044,47.576558374612766,3086.9507017909755
43.5,25.01511639112412,-0.0029135516276965795,follow,0.05234257256648789,47.57501715925267,3147.2470359237614
43.6,25.01482503596135,-0.0028689714716727574,follow,0.05126796619822471,47.57350552014025,3208.9976472342987
43.7,25.014538138814185,-0.0028240159790177814,follow,0.05021580832283945,47.572023016544115,3272.222367977923
43.8,25.014255737216285,-0.0027788036756156496,follow,0.04918559683827084,47.570569202662696,3336.9420662665707
43.9,25.013977856848722,-0.0027334411058741173,follow,0.04817684366798858,47.56914362894107,3403.1786234303313
44.0,25.013704512738133,-0.002688023902243152,follow,0.04718907414899576,47.5677458432562,3470.954914792171
44.1,25.01343571034791,-0.0026426377616212875,follow,0.04622182646051698,47.56637539198238,3540.294793522599
44.2,25.013171446571747,-0.0025973593368043215,follow,0.04527465108997575,47.565031820947596,3611.2230772721073
44.3,25.012911710638065,-0.002552257050371886,follow,0.04434711033332661,47.563714676290424,3683.765537315317
44.4,25.01265648493303,-0.00250739183756888,follow,0.0434387778270775,47.56242350522662,3757.948889988147
44.5,25.012405745749273,-0.0024628178244760794,follow,0.042549238109408805,47.56115785673332,3833.8007902120385
44.6,25.012159463966825,-0.002418582947013905,follow,0.041678086208150944,47.55991728215839,3911.349826926515
44.7,25.011917605672124,-0.0023747295158817365,follow,0.040824927253517274,47.558701335761704,3990.6255202756665
44.8,25.011680132720535,-0.002331294732135611,follow,0.039989376113688024,47.557509575194494,4071.658320421515
44.9,25.011447003247323,-0.0022883111577023294,follow,0.03917105705145474,47.55634156192244,4154.47960784362
45.0,25.011218172131553,-0.0022458071446308675,follow,0.03836960340037621,47.55519686159771,4239.1216950434255
45.1,25.01099359141709,-0.0022038072267963056,follow,0.03758465725891824,47.554075044384554,4325.617829534563
45.2,25.01077321069441,-0.0021623324772008716,follow,0.03681586920122726,47.55297568524284,4414.0021980557585
45.3,25.01055697744669,-0.0021214008338908985,follow,0.03606289800337237,47.551898364173404,4504.309931919243
45.4,25.010344837363302,-0.002081027397214439,follow,0.03532541038378412,47.550842666428736,4596.577113441453
45.5,25.01013673462358,-0.0020412247008545405,follow,0.03460308075703722,47.5498081826924,4690.840783390645
45.6,25.009932612153495,-0.002002002959031059,follow,0.033895590999797776,47.54879450923004,4787.13894939497
45.7,25.00973241185759,-0.001963370291740867,follow,0.03320263022830261,47.54780124801469,4885.510595292751
45.8,25.009536074828418,-0.0019253329301898115,follow,0.03252389458630489,47.54682800682893,4985.995691344349
45.9,25.009343541535397,-0.0018878954038856134,follow,0.03185908704299578,47.54587439934609,5088.635205315049
46.0,25.00915475199501,-0.0018510607112010944,follow,0.03120791720003524,47.54494004519255,5193.471114358202
46.1,25.008969645923887,-0.0018148304746219148,follow,0.03057010110721592,47.54402456999305,5300.546417710588
46.2,25.008788162876424,-0.001779205082273668,follow,0.0299453610860283,47.54312760540066,5409.905150135827
46.3,25.008610242368196,-0.0017441838166816635,follow,0.02933342556072205,47.54224878911302,5521.592396135464
46.4,25.008435823986527,-0.0017097649719724814,follow,0.02873402889640886,47.5413877648762,5635.6543048791655
46.5,25.00826484748933,-0.001675945960588975,follow,0.028146911243553063,47.54054418247755,5752.138105858419
46.6,25.00809725289327,-0.0016427234103035216,follow,0.027571818388707925,47.53971769772861,5871.092125238026
46.7,25.007932980552237,-0.0016100932524459996,follow,0.02700850161092916,47.53890797243928,5992.565802904161
46.8,25.007771971226994,-0.0015780508021483828,follow,0.026456717543567265,47.53811467438406,6116.609710194607
46.9,25.00761416614678,-0.001546590831177729,follow,0.02591622804118998,47.53733747726136,6243.275568312093
47.0,25.00745950706366,-0.0015157076341614,follow,0.02538680005118721,47.53657606064668,6372.61626739656
47.1,25.007307936300244,-0.0014853950886835644,follow,0.024868205489944728,47.53583010994031,6504.685886268104
47.2,25.007159396791376,-0.0014556467097865755,follow,0.024360221123224335,47.53509931631029,6639.539712838298
47.3,25.007013832120396,-0.0014264556994302527,follow,0.023862628450551426,47.53438337663115,6777.234265188731
47.4,25.006871186550452,-0.0013978149912725329,follow,0.02337521359343242,47.53368199341911,6917.82731328892
47.5,25.006731405051326,-0.0013697172912980257,follow,0.022897767187075146,47.532994874764064,7061.377901393726
47.6,25.006594433322196,-0.0013421551144824297,follow,0.022430084275633533,47.53232173425893,7207.946371111788
47.7,25.006460217810748,-0.001315120818048806,follow,0.02197196421058578,47.53166229092671,7357.59438510708
47.8,25.006328705728944,-0.001288606631449664,follow,0.021523210552224725,47.53101626914564,7510.384951502473
47.9,25.006199845065797,-0.0012626046834544058,follow,0.021083630974047196,47.530383398572745,7666.382448939397
48.0,25.006073584597452,-0.0012371070265628343,follow,0.020653037169992672,47.52976341406617,7825.652652307823
48.1,25.005949873894796,-0.0012121056590118275,follow,0.020231244764225664,47.52915605560642,7988.262759178576
48.2,25.005828663328895,-0.0011875925445284908,follow,0.01981807322360396,47.528561068216945,8154.2814169070725
48.3,25.005709904074443,-0.001163559630120535,follow,0.019413345772392177,47.52797820188405,8323.778750436912
48.4,25.00559354811143,-0.0011399988619965671,follow,0.019016889309462215,47.52740721147661,8496.826390810624
48.5,25.00547954822523,-0.0011169021998398612,follow,0.018628534327611135,47.52684785666546,8673.497504377945
48.6,25.005367858005247,-0.0010942616295342004,follow,0.018248114835067497,47.52629990184294,8853.86682274139
48.7,25.005258431842293,-0.0010720691745416948,follow,0.017875468278973017,47.52576311604241,9038.010673409824
48.8,25.005151224924838,-0.0010503169059992855,follow,0.017510435470931895,47.525237272858185,9226.007011207525
48.9,25.00504619323424,-0.0010289969516829869,follow,0.017152860514343615,47.524722150365704,9417.9354504107
49.0,25.00494329353907,-0.0010081015038983661,follow,0.016802590733675515,47.52421753104228,9613.8772976795
49.1,25.004842483388682,-0.0009876228265047848,follow,0.016459476605355405,47.52372320168838,9813.915585701838
49.2,25.00474372110603,-0.0009675532610001307,follow,0.016123371690454746,47.523238953349505,10018.13510767473
49.3,25.00464696577993,-0.0009478852318507124,follow,0.01579413256900608,47.5227645812389,10226.622452544767
49.4,25.004552177256745,-0.0009286112511739334,follow,0.015471618775791285,47.52229988466091,10439.466041057509
49.5,25.004459316131626,-0.0009097239226732892,follow,0.015155692737799598,47.52184466693524,10656.756162654663
49.6,25.00436834373936,-0.0008912159450925606,follow,0.01484621971303568,47.52139873532207,10878.585013161884
49.7,25.00427922214485,-0.0008730801150849122,follow,0.014543067730862447,47.52096190094814,11105.0467333541
49.8,25.00419191413334,-0.0008553093296199245,follow,0.014246107533644192,47.52053397873365,11336.237448372649
49.9,25.004106383200376,-0.0008378965879910421,follow,0.013955212519753957,47.52011478732032,11572.255308019852
50.0,25.004022593541578,-0.0008208349933840885,follow,0.013670258687909609,47.519704149000276,11813.200527926905
50.1,25.003940510042238,-0.0008041177541323155,follow,0.013391124582760483,47.519301889646115,12059.175431680844
50.2,25.003860098266824,-0.0007877381846538813,follow,0.013117691241660623,47.518907838641894,12310.284493805128
50.3,25.003781324448358,-0.0007716897060825207,follow,0.012849842142671264,47.51852182881521,12566.634383740788
50.4,25.00370415547775,-0.0007559658466607536,follow,0.012587463153749923,47.51814369637037,12828.334010765977
50.5,25.003628558893084,-0.0007405602419101289,follow,0.012330442482969772,47.517773280822595,13095.494569867378
50.6,25.003554502868894,-0.0007254666345680299,follow,0.012078670629946942,47.51741042493329,13368.2295886608
50.7,25.003481956205437,-0.0007106788743625814,follow,0.011832040338241256,47.5170549746464,13646.654975282247
50.8,25.003410888318,-0.000696190917634029,follow,0.011590446548851219,47.51670677902585,13930.889067301012
50.9,25.003341269226237,-0.0006819968267783322,follow,0.011353786354696638,47.51636569019405,14221.052681741685
51.0,25.00327306954356,-0.0006680907695862059,follow,0.011121958956081812,47.516031563271426,14517.269166112868
51.1,25.0032062604666,-0.0006544670184340655,follow,0.010894865617167682,47.51570425631707,14819.664450617542
51.2,25.00314081376476,-0.0006411199494311884,follow,0.010672409623275314,47.515383630270414,15128.367101358172
51.3,25.003076701769817,-0.0006280440414367914,follow,0.010454496239212574,47.51506954889394,15443.50837478577
51.4,25.003013897365673,-0.0006152338749580536,follow,0.010241032668453443,47.51476187871696,15765.222273291783
51.5,25.002952373978175,-0.0006026841311025889,follow,0.010031928013127356,47.51446048898039,16093.645601885679
51.6,25.002892105565063,-0.0005903895903294256,follow,0.009827093234981987,47.514165251582575,16428.918026213116
51.7,25.00283306660603,-0.0005783451312588019,follow,0.009626441117021045,47.513876041026066,16771.18213172176
51.8,25.002775232092905,-0.0005665457293650948,follow,0.009429886226101303,47.51359273436546,17120.583484113664
51.9,25.002718577519968,-0.0005549864556730732,follow,0.009237344876218856,47.51331521115617,17477.270691078917
52.0,25.0026630788744,-0.0005436624754304323,follow,0.009048735092576976,47.51304335340417,17841.395465289435
52.1,25.002608712626856,-0.0005325690467170302,follow,0.008863976576442667,47.51277704551673,18213.112688761114
52.2,25.002555455722185,-0.0005217015190560952,follow,0.008682990670770607,47.512516174254046,18592.580478615455
52.3,25.002503285570278,-0.000511055332028406,follow,0.008505700326409737,47.51226062868183,18979.960254160527
52.4,25.002452180037075,-0.0005006260138419146,follow,0.008332030069183816,47.5120103001248,19375.416805366116
52.5,25.00240211743569,-0.0004904091799070695,follow,0.008161905967561722,47.511765082121094,19779.1183629125
52.6,25.0023530765177,-0.00048040053143489156,follow,0.00799525560097436,47.51152487037753,20191.236669522885
52.7,25.002305036464556,-0.00047059585395701445,follow,0.007832008028920256,47.51128956272576,20611.947053030995
52.8,25.00225797687916,-0.0004609910159532213,follow,0.007672093760561438,47.5110590590793,21041.428500692273
52.9,25.002211877777565,-0.00045158196739752206,follow,0.007515444725036957,47.51083326139138,21479.863735368417
53.0,25.002166719580824,-0.00044236473833744044,follow,0.007361994242394587,47.51061207361363,21927.439293063537
53.1,25.00212248310699,-0.00043333543751912507,follow,0.007211676995055427,47.51039540165554,22384.345602172645
53.2,25.00207914956324,-0.0004244902509231652,follow,0.0070644289999890475,47.51018315334485,22850.777064495658
53.3,25.00203670053815,-0.0004158254404475259,follow,0.006920187581300752,47.50997523838852,23326.932137786196
53.4,25.001995117994102,-0.00040733734247516327,follow,0.006778891343550697,47.509771568334706,23813.013420145053
53.5,25.001954384259854,-0.0003990223665384867,follow,0.00664048014551355,47.5095720565353,24309.22773604978
53.6,25.0019144820232,-0.0003908769939499767,follow,0.0065048950745136835,47.509376618109314,24815.786224367628
53.7,25.001875394323804,-0.0003828977764964514,follow,0.006372078421286176,47.50918516990699,25332.904428090133
53.8,25.001837104546155,-0.00037508133508777684,follow,0.006241973655377819,47.50899763047461,25860.802385967163
53.9,25.001799596412646,-0.00036742435845822224,follow,0.006114525401024196,47.508813920019996,26399.70472611521
54.0,25.0017628539768,-0.0003599236019140426,follow,0.005989679413531235,47.50863396037873,26949.840761413867
54.1,25.001726861616607,-0.0003525758860309967,follow,0.005867382556139944,47.50845767498105,27511.444587161266
54.2,25.001691604028004,-0.00034537809542317584,follow,0.00574758277738141,47.50828498881939,28084.7551804924
54.3,25.00165706621846,-0.00033832717749246216,follow,0.005630229088900762,47.50811582841659,28670.016502160564
54.4,25.00162323350071,-0.0003314201412479718,follow,0.00551527154368614,47.50795012179475,29267.477600139744
54.5,25.001590091486584,-0.0003246540560862958,follow,0.005402661214802151,47.50778779844468,29877.39271562953
54.6,25.001557626080974,-0.000318026050623175,follow,0.005292350174556759,47.50762878929602,30500.02139126758
54.7,25.001525823475912,-0.00031153331153269923,follow,0.005184291474058966,47.507473026687926,31135.628581334702
54.8,25.00149467014476,-0.00030517308242882765,follow,0.0050784391231957215,47.50732044434034,31784.484764708806
54.9,25.001464152836515,-0.00029894266271590994,follow,0.0049747480710919945,47.50717097732586,32446.866059687953
55.0,25.001434258570242,-0.0002928394065323475,follow,0.004873174186847962,47.50702456204221,33123.05434160152
55.1,25.00140497462959,-0.0002868607216352,follow,0.004773674240801995,47.506881136185186,33813.33736256688
55.2,25.001376288557427,-0.0002810040683441881,follow,0.004676205886084972,47.50674063872223,34518.00887418964
55.3,25.001348188150594,-0.0002752669585120295,follow,0.004580727640593807,47.50660300986649,35237.3687522317
55.4,25.00132066145474,-0.00026964695448675164,follow,0.004487198869313147,47.506468191051425,35971.72312441971
55.5,25.001293696759294,-0.00026414166814338043,follow,0.004395579767006552,47.50633612490595,36721.384500353925
55.6,25.00126728259248,-0.0002587487598191791,follow,0.004305831341298472,47.50620675523002,37486.67190502482
55.7,25.0012414077165,-0.0002534659374394355,follow,0.004217915396019123,47.50608002697077,38267.91101391301
55.8,25.001216061122754,-0.00024829095548251155,follow,0.004131794514989906,47.50595588619912,39065.43429215244
55.9,25.001191232027207,-0.00024322161411721407,follow,0.004047432046036192,47.505834280086845,39879.5811354078
56.0,25.001166909865795,-0.00023825575823016004,follow,0.0039647920854264385,47.50571515688412,40710.69801482141
56.1,25.00114308428997,-0.0002333912765632438,follow,0.0038838394625813066,47.50559846589754,41559.138624054205
56.2,25.001119745162313,-0.00022862610080761982,follow,0.0038045397250741075,47.505484157468544,42425.26403001113
56.3,25.001096882552233,-0.00022395820477172606,follow,0.0037268591239651983,47.505372182952314,43309.442826179555
56.4,25.001074486731756,-0.00021938560350250668,follow,0.0036507645994561244,47.50526249469709,44212.05128987454
56.5,25.001052548171405,-0.00021490635245087069,follow,0.003576223766806663,47.505155046023916,45133.47354223413
56.6,25.00103105753616,-0.00021051854669079938,follow,0.003503204902528978,47.50504979120677,46074.1017112667
56.7,25.00101000568149,-0.0002062203200840995,follow,0.0034316769309228334,47.504946685453156,47034.336099354085
56.8,25.000989383649483,-0.00020200984452769892,follow,0.003361609410781341,47.504845684885005,48014.58535294265
56.9,25.00096918266503,-0.00019788532914299446,follow,0.003292972522508819,47.504746746520055,49015.26663706449
57.0,25.000949394132117,-0.00019384501955565,follow,0.003225737055380762,47.504649828253555,50036.805812462546
57.1,25.000930009630164,-0.0001898871971589558,follow,0.0031598743951022357,47.504554888840346,51079.63761674276
57.2,25.000911020910447,-0.00018601017836303137,follow,0.0030953565116575987,47.504461887877326,52144.20584986025
57.3,25.00089241989261,-0.00018221231390718444,follow,0.003032155947359172,47.50437078578628,53230.96356219021
57.4,25.000874198661222,-0.0001784919881453331,follow,0.0029702458051872327,47.50428154379702,54340.37324809359
57.5,25.000856349462406,-0.00017484761838286602,follow,0.0029095997372934335,47.5041941239309,55472.90704246567
57.6,25.00083886470057,-0.00017127765421345222,follow,0.0028501919338097537,47.50410848898466,56629.046921122004
57.7,25.000821736935148,-0.00016778057681519757,follow,0.0027919971118848252,47.504024602514605,57809.284906942914
57.8,25.000804958877467,-0.0001643548983757819,follow,0.0027349905048907885,47.50394242882109,59014.123278342326
57.9,25.00078852338763,-0.00016099916140486776,follow,0.0026791478519001544,47.50386193293335,60244.07478350596
58.0,25.00077242347149,-0.00015771193814994032,follow,0.0026244453873545126,47.50378308059459,61499.66285857428
58.1,25.000756652277673,-0.00015449182999619133,follow,0.002570859830932193,47.50370583824744,62781.42184988325
58.2,25.000741203094673,-0.00015133746684877893,follow,0.002518368377664615,47.50363017301967,64089.89724195015
58.3,25.000726069347987,-0.00014824750656349702,follow,0.0024669486882231695,47.5035560527102,65425.64588961536
58.4,25.00071124459733,-0.00014522063439325721,follow,0.0024165788794050513,47.5034834457754,66789.23625446513
58.5,25.000696722533892,-0.00014225556239738725,follow,0.0023672375148322544,47.50341232131567,68181.24864709617
58.6,25.000682496977653,-0.00013935102893402473,follow,0.0023189035957997817,47.50334264906228,69602.27547440829
58.7,25.00066856187476,-0.00013650579809872113,follow,0.0022715565523725445,47.503274399364514,71052.92149113704
58.8,25.00065491129495,-0.0001337186591967003,follow,0.0022251762346172654,47.50320754317704,72533.80405769277
58.9,25.000641539429033,-0.00013098842626230428,follow,0.0021797429039978056,47.503142052047544,74045.55340216238
59.0,25.000628440586407,-0.00012831393751385552,follow,0.002135237225033393,47.50307789810464,75588.81288950398
59.1,25.000615609192657,-0.00012569405488862403,follow,0.0020916402570207993,47.503015054046,77164.23929444457
59.2,25.00060303978717,-0.00012312766355884096,follow,0.0020489334459838915,47.50295349312674,78772.50308164541
59.3,25.000590727020814,-0.0001206136714308131,follow,0.0020070986168008176,47.502893189148025,80414.28869071182
59.4,25.00057866565367,-0.00011815100870429952,follow,0.00196611796544488,47.502834116445946,82090.29482773054
59.5,25.0005668505528,-0.00011573862744743057,follow,0.0019259740513817292,47.50277624988058,83801.23476139932
59.6,25.000555276690054,-0.00011337550106984133,follow,0.00188664979022235,47.502719564825306,85547.8366293052
59.7,25.00054393913995,-0.00011106062396929546,follow,0.0018481284463760517,47.5026640371563,87330.84374413564
59.8,25.00053283307755,-0.00010879301105013506,follow,0.0018103936259876718,47.50260964324231,89151.01491386235
59.9,25.000521953776445,-0.0001065716973495486,follow,0.0017734292698818876,47.50255635993455,91009.12476089003
60.0,25.00051129660671,-0.00010439573757229272,follow,0.0017372196468414813,47.50250416455691,92905.96405518115
60.1,25.000500857032954,0.001230553125897409,follow,0.0017017493468145517,47.50245303489624,
60.2,25.000623912345542,0.0031271764530793867,follow,0.0044670806746367475,47.50540294919295,
60.3,25.00093662999085,0.007578045626305472,follow,0.010935612972119202,47.512340557958396,
60.4,25.00169443455348,0.01347533445691369,follow,0.0197052431290885,47.52224689495931,
60.5,25.003041967999174,0.020611187242326735,follow,0.030514499505194692,47.53507745150396,
60.6,25.005103086723405,0.02951773592125173,follow,0.044118624618938895,47.551773254704045,
60.7,25.008054860315532,0.03921299309490826,follow,0.05918065555840002,47.5712629460317,
60.8,25.01197615962502,0.04957817273350078,follow,0.07549322056261332,47.593457460000145,
60.9,25.016933976898372,0.061210782825504045,follow,0.09385887869008513,47.61925984403764,
61.0,25.023055055180922,0.07317895354085847,follow,0.11298386357641732,47.6475664463478,
61.1,25.030372950535007,0.0854041827741886,follow,0.1327015150272004,47.67826094082971,
61.2,25.038913368812427,0.09851790220982543,follow,0.15385359255756725,47.712223645776206,
61.3,25.048765159033408,0.11161801530013508,follow,0.1751845703448538,47.748332308894966,
61.4,25.059926960563423,0.12465303577244613,follow,0.19656535214648585,47.786455792991624,
61.5,25.072392264140667,0.13827951993291557,follow,0.21887470072427817,47.82746309693528,
61.6,25.08622021613396,0.1516191325239493,follow,0.24089354632027948,47.870223870521215,
61.7,25.101382129386355,0.16464309699683036,follow,0.26252865482828724,47.91460184890782,
61.8,25.117846439086037,0.1780298027497459,follow,0.28469397734013313,47.96146363596919,
61.9,25.135649419361012,0.19092196045065463,follow,0.3062048630190688,48.009678992060586,
62.0,25.154741615406078,0.20331108952384336,follow,0.3270016270153704,48.059114050124485,
62.1,25.17507272435846,0.21589513177421343,follow,0.348030802046182,48.110639888583876,
62.2,25.196662237535882,0.22783559602619696,follow,0.36813925984421303,48.16313261614803,
62.3,25.2194457971385,0.23914202662985098,follow,0.38729769668669434,48.216466392394445,
62.4,25.243359999801488,0.25052959534242714,follow,0.40648181297836317,48.2715218126806,
62.5,25.26841295933573,0.2611762248904407,follow,0.42456637369685524,48.32718581270045,
62.6,25.294530581824773,0.27110703912525586,follow,0.44154864402971583,48.383344516766876,
62.7,25.3216412857373,0.2810519404529862,follow,0.45842952997844577,48.440891458584396,
62.8,25.3497464797826,0.29020272344137654,follow,0.47410761033676607,48.49872733001067,
62.9,25.378766752126737,0.2985975197433152,follow,0.48860255384229845,48.5567526820324,
63.0,25.40862650410107,0.3069783750068167,follow,0.5029362506681281,48.61587600681973,
63.1,25.43932434160175,0.31454836651248025,follow,0.5160268440070013,48.67501335640963,
63.2,25.470779178253,0.32135605642337595,follow,0.5279121548699521,48.734080922249454,
63.3,25.50291478389534,0.3281530810064214,follow,0.5396308285811457,48.794003004424155,
63.4,25.53573009199598,0.3341512842250473,follow,0.5501163880406565,48.85371152603462,
63.5,25.569145220418484,0.3394071902322232,follow,0.5594206862072966,48.913138516835026,
63.6,25.603085939441705,0.3446796147639729,follow,0.5685950856306263,48.97322399479318,
63.7,25.637553900918103,0.3491868234780905,follow,0.5765845494718533,49.03291540084901,
63.8,25.67247258326591,0.3529910314212617,follow,0.5834511358583327,49.0921600107572,
63.9,25.707771686408037,0.3568560432908846,follow,0.5902552228185485,49.151912752430604,
64.0,25.743457290737126,0.3600044422175854,follow,0.5959496476841082,49.2111355837898,
64.1,25.779457734958886,0.36250212094847606,follow,0.6006032522777573,49.26978985471609,
64.2,25.815707947053735,0.3651159548118391,follow,0.6052821606395966,49.3288440812202,
64.3,25.852219542534918,0.36707102392095226,follow,0.6089439727124528,49.38727328651483,
64.4,25.888926644927015,0.3684351782468531,follow,0.6116613648708125,49.445051332261336,
64.5,25.9257701627517,0.36997674470870284,follow,0.6145034236410893,49.50315866776864,
64.6,25.96276783722257,0.3709217835249653,follow,0.616429895659607,49.560581651493465,
64.7,25.999860015575067,0.37133868725896957,follow,0.6175148444086105,49.61730486777121,
64.8,26.036993884300962,0.37199592152807376,follow,0.6188280397622563,49.6743188662137,
64.9,26.074193476453768,0.37211931445788315,follow,0.619329263102955,49.730619477783605,
65.0,26.111405407899557,0.3717766881691806,follow,0.6190920182888888,49.786200130138226,
65.1,26.148583076716474,0.37173563113744174,follow,0.6191849742735656,49.842059589348274,
65.2,26.185756639830217,0.371220818391847,follow,0.6185663219313042,49.89720128167663,
65.3,26.222878721669403,0.3702986727422109,follow,0.6173075351895037,49.95162561769361,
65.4,26.259908588943624,0.36973516578815696,follow,0.6164748621112324,50.006337745526665,
65.5,26.29688210552244,0.3687531656054028,follow,0.6150237283486462,50.0603468866323,
65.6,26.33375742208298,0.3674171242382694,follow,0.6130225429555907,50.11365867608006,
65.7,26.370499134506804,0.3664909037053147,follow,0.611534232111552,50.16728293387176,
65.8,26.407148224877336,0.3651951473768007,follow,0.6095106831050714,50.22023302042108,
65.9,26.443667739615016,0.3635919898274152,follow,0.6070165885108239,50.272518197933344,
66.0,26.480026938597756,0.362442903855118,follow,0.6051110160752131,50.325151423971846,
66.1,26.516271228983268,0.36096609151806863,follow,0.602741886637169,50.37714873011207,
66.2,26.552367838135073,0.35922121229429604,follow,0.5999698500111279,50.42852160721374,
66.3,26.588289959364502,0.3579672470640942,follow,0.5978498843534794,50.48028482340023,
66.4,26.62408668407091,0.35641990478289065,follow,0.5953258013574114,50.53145582746378,
66.5,26.6597286745492,0.35463636497152623,follow,0.5924541472328926,50.58204715905669,
66.6,26.695192311046352,0.3533731547515821,follow,0.5902858250322467,50.63307429160177,
66.7,26.73052962652151,0.3518435673262578,follow,0.5877606207148673,50.683555060497135,
66.8,26.765713983254134,0.35010241507081735,follow,0.5849311229637806,50.73350209784498,
66.9,26.800724224761215,0.3489039160010134,follow,0.5828443623777488,50.78393069951957,
67.0,26.835614616361315,0.3474591205642109,follow,0.5804363525014793,50.833858277043454,
67.1,26.870360528417738,0.34582067196388955,follow,0.5777560227807115,50.88329681540732,
67.2,26.904942595614127,0.34474069883510533,follow,0.5758468691443568,50.933260762565546,
67.3,26.93941666549764,0.3434282472661933,follow,0.5736415047576813,50.982766503004136,
67.4,26.973759490224257,0.34193404542965883,follow,0.5711856011179819,51.03182483645437,
67.5,27.00795289476722,0.3410083996927065,follow,0.5695195452811106,51.08144888743195,
67.6,27.04205373473649,0.3398586292562464,follow,0.5675729958504903,51.130653597955224,
67.7,27.076039597662117,0.33853383263900216,follow,0.5653888279884001,51.179448224481575,
67.8,27.109892980926016,0.33778278493066033,follow,0.5640047933263403,51.22884426471536,
67.9,27.143671259419083,0.336811372916143,follow,0.5623480774941356,51.27785496662276,
68.0,27.1773523967107,0.33566736143984344,follow,0.5604592456148083,51.326487840680855,
68.1,27.210919132854684,0.3350982899854019,follow,0.5593739017277599,51.375752601009786,
68.2,27.244428961853224,0.3343089066232684,follow,0.5580172449444873,51.42466068772432,
68.3,27.27785985251555,0.33334593274392194,follow,0.5564280127656716,51.473217791539,
68.4,27.311194445789944,0.3329559575997333,follow,0.5556401376025235,51.52243180628744,
68.5,27.344490041549918,0.3323428698535153,follow,0.554577299383574,51.57131236170845,
68.6,27.37772432853527,0.3315526195955784,follow,0.5532768647505506,51.619863357553456,
68.7,27.410879590494826,0.3313311098944603,follow,0.5527715389576926,51.66909092469993,
68.8,27.444012701484272,0.33088162511947006,follow,0.5519839134240385,51.71800296565045,
68.9,27.47710086399622,0.33024958953504807,follow,0.5509503995076841,51.76660169550202,
69.0,27.510125822949725,0.33018045526809847,follow,0.5507028746778104,51.815891609102394,
69.1,27.543143868476534,0.32987712692038484,follow,0.5501632240926213,51.86487902680742,
69.2,27.57613158116857,0.32938471635782884,follow,0.5493672682069075,51.913564639959766,
69.3,27.609070052804356,0.3294484268075533,follow,0.5493464026363739,51.96295148184291,
69.4,27.64201489548511,0.32927097356230817,follow,0.5490221333348089,52.01204447656247,
69.5,27.674941992841344,0.3288973348495777,follow,0.5484299977519456,52.06084298701396,
69.6,27.7078317263263,0.3290726320196552,follow,0.5486011982403767,52.110348787729826,
69.7,27.740738989528268,0.32899954637365364,follow,0.5484571308047919,52.15956561509719,
69.8,27.773638944165633,0.32872306620819375,follow,0.5480332998959199,52.208491716144366,
69.9,27.806511250786453,0.32898836324843916,follow,0.5483609455481258,52.258127821727804,
70.0,27.839410087111297,0.32899820580615835,follow,0.5483615659822192,52.30747669664916,
70.1,27.872309907691914,0.32879770225331123,follow,0.5480708264001635,52.356535687938035,
70.2,27.905189677917246,0.32913217399490463,follow,0.5485201802929751,52.40630469716884,
70.3,27.938102895316735,0.3292045652882972,follow,0.5486313864020147,52.45578572937712,
70.4,27.971023351845567,0.329060183508211,follow,0.5484404120770918,52.504975439845445,
70.5,28.00392937019639,0.3294445690487744,follow,0.5489790493663023,52.554873104660885,
70.6,28.036873827101267,0.32956090221549933,follow,0.5491694269893443,52.60448016764125,
70.7,28.069829917322817,0.32945474071134584,follow,0.5490479089468963,52.65379278493112,
70.8,28.10277539139395,0.3298718869114408,follow,0.5496467061079073,52.703809793198836,
70.9,28.135762580085096,0.33001579228175415,follow,0.5498883839318012,52.753532254059444,
71.0,28.168764159313273,0.32993229254697876,follow,0.5498097570810216,52.80295599605093,
71.1,28.20175738856797,0.33036747280245915,follow,0.5504434972676506,52.853079580119605,
71.2,28.234794135848215,0.3305250699247367,follow,0.5507126374904843,52.902903841262805,
71.3,28.267846642840688,0.3304512058845203,follow,0.5506544634169472,52.95242442767798,
71.4,28.30089176342914,0.33089225115449705,follow,0.5513021182502058,53.002639763393915,
